1234567890
QWERTYUIOPASDFGHJKLZXCVBNM
qwertyuiopasdfghjklzxcvbnm
~!@#$%^&*()_+|-=\{}:’"<>?[];',./ ©△○□★☆⊙∞
■◆◇◎♣♧♡♥◈※→↑ ▲▼

English 한국어 日本語 繁體中文 ภาษาไทย 


夜, 念, 富, 止
key	_대분류	_소분류	_번역 안됨	en_US	ko_KR	ja_JP	zh_TW	th_TH	_스킬(영어원문 / 지우면 안됨)	_스킬(일어원문 / 지우면 안됨)	_스킬(중국어원문 / 지우면 안됨)	_스킬(태국어원문 / 지우면 안됨)	_비고2	1
61003			FALSE	Burst	버스트	バースト	爆裂	เบิร์สท์						
61004			FALSE	Brunt	브런트	ブラント	衝擊	บรันท์						
61005			FALSE	Flint	플린트	フリント	燧石	ฟลินท์						
61006			FALSE	Pelt	펠트	ペルト	疾擊	เพลท์						
61007			FALSE	Scuff	스커프	スカッフ	擦痕	สคัฟฟ์						
61008			FALSE	Thud	서드	サッド	重響	ธัด						
61009			FALSE	Rook	루크	ルーク	戰塔	รุค						
61010			FALSE	Stub	스터브	スタブ	殘火	สตับ						
61011			FALSE	Torch	토치	トーチ	火炬	ทอร์ช						
61012			FALSE	Grip	그립	グリップ	緊握	กริป						
61013			FALSE	Ember	엠버	エンバー	餘燼	เอมเบอร์						
61014			FALSE	Rend	렌드	レンド	撕裂	เรนด์						
61015			FALSE	Maul	몰	モール	重錘	มอล						
61016			FALSE	Smog	스모그	スモッグ	煙霧	สม็อก						
61017			FALSE	Barrage	배라지	バラージ	彈幕	บาราจ						
61018			FALSE	Blaze	블레이즈	ブレイズ	烈焰	เบลซ						
61019			FALSE	Crag	크래그	クラッグ	峭岩	แคร็ก						
61020			FALSE	Glow	글로우	グロウ	輝光	โกลว์						
61021			FALSE	Fort	포트	フォート	堡壘	ฟอร์ท						
61022			FALSE	Havoc	하복	ハボック	浩劫	ฮาว็อค						
61023			FALSE	Pummel	퍼멜	パメル	猛擊	พัมเมล						
61024			FALSE	Volley	발리	ボレー	齊射	วอลเลย์						
61025			FALSE	Scald	스콜드	スコールド	灼傷	สคอลด์						
61026			FALSE	Bash	배쉬	バッシュ	痛擊	แบช						
61027			FALSE	Amber	앰버	アンバー	琥珀	แอมเบอร์						
61028			FALSE	Grit	그릿	グリット	堅毅	กริท						
61029			FALSE	Brace	브레이스	ブレイス	支撐	เบรซ						
61030			FALSE	Firm	펌	ファーム	堅固	เฟิร์ม						
61031			FALSE	Stead	스테드	ステッド	根基	สเตด						
61032			FALSE	Triad	트라이어드	トライアド	三元	ไทรแอด						
61033			FALSE	Gritto	그리토	グリット	砂礫	กริตโต						
61034			FALSE	Ravage	래비지	ラヴィッジ	蹂躪	ราเวจ						
61035			FALSE	Drift	드리프트	ドリフト	漂流	ดริฟท์						
61036			FALSE	Current	커런트	カレント	水流	เคอร์เรนท์						
61037			FALSE	Ripple	리플	リップル	漣漪	ริปเปิล						
61038			FALSE	Tide	타이드	タイド	潮汐	ไทด์						
61039			FALSE	Scale	스케일	スケイル	鱗片	สเกล						
61040			FALSE	Drill	드릴	ドリル	鑽頭	ดริล						
61041			FALSE	Bubble	버블	バブル	泡沫	บับเบิล						
61042			FALSE	Brisk	브리스크	ブリスク	清爽	บริสค์						
61043			FALSE	Surge	서지	サージ	洶湧	เซิร์จ						
61044			FALSE	Wavelet	웨이블릿	ウェーブレット	微波	เวฟเล็ต						
61045			FALSE	Frigid	프리지드	フリジッド	極寒	ฟริจิด						
61046			FALSE	Soak	소크	ソーク	浸透	โซค						
61047			FALSE	Spout	스파웃	スパウト	噴流	สเปาท์						
61048			FALSE	Flow	플로우	フロウ	流動	โฟลว์						
61049			FALSE	Flake	플레이크	フレイク	雪片	เฟลค						
61050			FALSE	Jet	제트	ジェット	噴射	เจ็ท						
61051			FALSE	Melt	멜트	メルト	融化	เมลท์						
61052			FALSE	Rime	라임	ライム	霜晶	ไรม์						
61053			FALSE	Pier	피어	ピア	碼頭	เพียร์						
61054			FALSE	Dew	듀	デュー	露珠	ดิว						
61055			FALSE	Breakwater	브레이크워터	ブレイクウォーター	防波堤	เบรควอเตอร์						
61056			FALSE	Swell	스웰	スウェル	巨浪	สเวล						
61057			FALSE	Numb	넘	ナム	麻痺	นัม						
61058			FALSE	Rasp	래스프	ラスプ	粗礪	ราสป์						
61059			FALSE	Reef	리프	リーフ	礁石	รีฟ						
61060			FALSE	Crash	크래쉬	クラッシュ	碰撞	แครช						
61061			FALSE	Lode	로드	ロード	礦脈	โลด						
61062			FALSE	Glaze	글레이즈	グレイズ	冰釉	เกลซ						
61063			FALSE	Prod	프로드	プロッド	刺探	พร็อด						
61064			FALSE	Rampart	램파트	ランパート	城壁	แรมพาร์ท						
61065			FALSE	Spire	스파이어	スパイア	尖塔	สไปร์						
61066			FALSE	Tine	타인	タイン	尖齒	ไทน์						
61067			FALSE	Bleak	블리크	ブリーク	荒涼	บลีค						
61068			FALSE	Glacier	글레이셔	グレイシャー	冰川	เกลเซียร์						
61069			FALSE	Thorn	쏜	ソーン	荊棘	ธอร์น						
61070			FALSE	Moss	모스	モス	苔蘚	มอส						
61071			FALSE	Timber	팀버	ティンバー	木材	ทิมเบอร์						
61072			FALSE	Grove	그로브	グローブ	樹林	โกรฟ						
61073			FALSE	Root	루트	ルート	根源	รูท						
61074			FALSE	Stump	스텀프	スタンプ	樹樁	สตัมป์						
61075			FALSE	Nurture	너쳐	ナーチャー	培育	เนอร์เจอร์						
61076			FALSE	Sprout	스프라웃	スプラウト	嫩芽	สเปราท์						
61077			FALSE	Burrow	버로우	バロウ	洞穴	เบอร์โรว์						
61078			FALSE	Groove	그루브	グルーブ	紋路	กรูฟ						
61079			FALSE	Trunk	트렁크	トランク	樹幹	ทรังค์						
61080			FALSE	Hazel	헤이즐	ヘーゼル	榛木	เฮเซล						
61081			FALSE	Bud	버드	バッド	花蕾	บัด						
61082			FALSE	Briar	브라이어	ブライアー	荊棘	ไบรอาร์						
61083			FALSE	Grain	그레인	グレイン	穀粒	เกรน						
61084			FALSE	Husk	허스크	ハスク	外殼	ฮัสค์						
61085			FALSE	Bolt	볼트	ボルト	閃電	โบลท์						
61086			FALSE	Gnarl	날	ナール	節瘤	นาร์ล						
61087			FALSE	Swirl	스월	スワール	漩渦	สเวิร์ล						
61088			FALSE	Burl	벌	バール	樹瘤	เบิร์ล						
61089			FALSE	Bark	바크	バーク	樹皮	บาร์ค						
61090			FALSE	Spore	스포어	スポア	孢子	สปอร์						
61091			FALSE	Stag	스태그	スタッグ	雄鹿	สแตก						
61092			FALSE	Bloom	블룸	ブルーム	綻放	บลูม						
61093			FALSE	Puff	퍼프	パフ	噴霧	พัฟ						
61094			FALSE	Mound	마운드	マウンド	土丘	เมาน์ด						
61095			FALSE	Tangle	탱글	タングル	纏繞	แทงเกิล						
61096			FALSE	Nook	누크	ヌック	角落	นุค						
61097			FALSE	Chitin	키틴	キチン	甲殼	ไคทิน						
61098			FALSE	Jade	제이드	ジェイド	翡翠	เจด						
61099			FALSE	Mire	마이어	マイア	泥沼	ไมร์						
61100			FALSE	Twine	트와인	トワイン	纏藤	ทไวน์						
61101			FALSE	Ward	워드	ワード	守護	วอร์ด						
61102			FALSE	Elder	엘더	エルダー	長老	เอลเดอร์						
61103			FALSE	Pivot	피벗	ピボット	軸心	พิวอท						
61104			FALSE	Echo	에코	エコー	回響	เอคโค						
61105			FALSE	Gleam	글림	グリーム	微光	กลีม						
61106			FALSE	Valor	밸러	ヴァラー	英勇	เวเลอร์						
61107			FALSE	Bulwark	불워크	ブルワーク	壁壘	บูลวาร์ค						
61108			FALSE	Lance	랜스	ランス	長槍	แลนซ์						
61109			FALSE	Regal	리갈	リーガル	王者	รีกัล						
61110			FALSE	Beam	빔	ビーム	光束	บีม						
61111			FALSE	Flare	플레어	フレア	閃焰	แฟลร์						
61112			FALSE	Radiant	레이디언트	レイディアント	璀璨	เรเดียนท์						
61113			FALSE	Dawn	던	ドーン	黎明	ดอว์น						
61114			FALSE	Oath	오스	オース	誓約	โอธ						
61115			FALSE	Prism	프리즘	プリズム	稜鏡	ปริซึม						
61116			FALSE	Regent	리젠트	リージェント	攝政	รีเจนท์						
61117			FALSE	Pulse	펄스	パルス	脈動	พัลส์						
61118			FALSE	Orb	오브	オーブ	寶珠	ออร์บ						
61119			FALSE	Lucid	루시드	ルシッド	清澈	ลูซิด						
61120			FALSE	Coil	코일	コイル	線圈	คอยล์						
61121			FALSE	Plate	플레이트	プレート	護板	เพลท						
61122			FALSE	Stout	스타웃	スタウト	剛強	สเตาท์						
61123			FALSE	Virtue	버츄	ヴァーチュ	美德	เวอร์ชู						
61124			FALSE	Gloom	글룸	グルーム	陰鬱	กลูม						
61125			FALSE	Scope	스코프	スコープ	視界	สโคป						
61126			FALSE	Void	보이드	ヴォイド	虛空	วอยด์						
61127			FALSE	Wisp	위스프	ウィスプ	幽光	วิสป์						
61128			FALSE	Rift	리프트	リフト	裂隙	ริฟท์						
61129			FALSE	Jolt	졸트	ジョルト	震擊	โจลท์						
61130			FALSE	Obsid	옵시드	オブシド	黑曜	ออบซิด						
61131			FALSE	Dire	다이어	ダイア	凶兆	ไดร์						
61132			FALSE	Rubble	러블	ラブル	瓦礫	รับเบิล						
61133			FALSE	Pebble	페블	ペブル	卵石	เพบเบิล						
61134			FALSE	Murk	머크	マーク	幽暗	เมิร์ค						
61135			FALSE	Duskhelm	더스크헬름	ダスクヘルム	暮盔	ดัสค์เฮล์ม						
61136			FALSE	Veil	베일	ヴェール	面紗	เวล						
61137			FALSE	Fray	프레이	フレイ	混戰	เฟรย์						
61138			FALSE	Grim	그림	グリム	冷酷	กริม						
61139			FALSE	Gaze	게이즈	ゲイズ	凝視	เกซ						
61140			FALSE	Fuse	퓨즈	フューズ	熔合	ฟิวส์						
61141			FALSE	Snipe	스나이프	スナイプ	狙擊	สไนป์						
61142			FALSE	Slab	슬랩	スラブ	石板	สแลบ						
61143			FALSE	Gloomar	글루마	グルーマー	幽暗者	กลูมาร์						
61144			FALSE	Abyss	어비스	アビス	深淵	อะบิส						
80000	UI 버튼	PopupSetting	FALSE	SURRENDER	항복	降参	投降	ยอมแพ้						
80001	(쓰고있는거 = BOLD)		FALSE	LOBBY	로비	ロビー	大廳	ล็อบบี้						
80002			FALSE	LOBBY	로비	ロビー	大廳	ล็อบบี้						
80003		PvP 성공/실패 -1	FALSE	LOBBY	로비	ロビー	大廳	ล็อบบี้						
80004		PopupFailChampionship	FALSE	LOBBY	로비	ロビー	大廳	ล็อบบี้						
80005			FALSE	REVENGE	복수	復讐	復仇	แก้แค้น						
80006			FALSE	CONFIRM	확인	確認	確認	ยืนยัน						
80007			FALSE	Improve your <color=#9a3408>TeamPower</color>	<color=#9a3408>팀 파워</color> 향상이 필요합니다	<color=#9a3408>チームパワー</color>の向上が必要です	需要提升<color=#9a3408>隊伍戰力</color>	จำเป็นต้องปรับปรุง<color=#9a3408>พลังทีม</color>						
80008		던전 성공/실패 -1	FALSE	LOBBY	로비	ロビー	大廳	ล็อบบี้						
80009		던전 성공/실패 -2	FALSE	RETRY	재시도	リトライ	重試	ลองใหม่						
80010			FALSE	Improve your <color=#9a3408>TeamPower</color>	<color=#9a3408>팀 파워</color> 향상이 필요합니다	<color=#9a3408>チームパワー</color>の向上が必要です	需要提升<color=#9a3408>隊伍戰力</color>	จำเป็นต้องปรับปรุง<color=#9a3408>พลังทีม</color>						
80011		PopupFailLeague	FALSE	LOBBY	로비	ロビー	大廳	ล็อบบี้						
80012			FALSE	REVENGE	복수	復讐	復仇	แก้แค้น						
80013			FALSE	Improve your <color=#9a3408>TeamPower</color>	<color=#9a3408>팀 파워</color> 향상이 필요합니다	<color=#9a3408>チームパワー</color>の向上が必要です	需要提升<color=#9a3408>隊伍戰力</color>	จำเป็นต้องปรับปรุง<color=#9a3408>พลังทีม</color>						
80014		던전 성공 (최초)	FALSE	NEXT	다음	次へ	下一步	ถัดไป						
80015		라이벌 성공/실패	FALSE	LOBBY	로비	ロビー	大廳	ล็อบบี้						
80016		라이벌 실패	FALSE	RETRY	재시도	リトライ	重試	ลองใหม่						
80017			FALSE	Improve your <color=#9a3408>TeamPower</color>	<color=#9a3408>팀 파워</color> 향상이 필요합니다	<color=#9a3408>チームパワー</color>の向上が必要です	需要提升<color=#9a3408>隊伍戰力</color>	จำเป็นต้องปรับปรุง<color=#9a3408>พลังทีม</color>						
80018		PvP 성공/실패 -2	FALSE	MATCH	매치	マッチ	配對	แมตช์						
82000	UI	MachineDetailReward	FALSE	TeamPower	팀 파워	チームパワー	隊伍戰力	พลังทีม						
82001			FALSE	ATK	ATK	ATK	攻擊力	พลังโจมตี						
82002			FALSE	HP	HP	HP	生命值	พลังชีวิต						
82003			FALSE	DEF	DEF	DEF	防禦力	พลังป้องกัน						
82004			FALSE	CRIT	CRIT	CRIT	爆擊	อัตราคริติคอล						
82005		RewardLayout 에서도 쓰임	FALSE	CONFIRM	확인	確認	確認	ยืนยัน						
82006			FALSE	NEXT	다음	次へ	下一步	ถัดไป						
82007			FALSE	SHARE	공유	シェア	分享	แชร์						
82008			FALSE	<color=#1940ec>+{0}</color> GEM	<color=#1940ec>+{0}</color> GEM	<color=#1940ec>+{0}</color> ジェム	<color=#1940ec>+{0}</color> 寶石	<color=#1940ec>+{0}</color> GEM						
